126.88524590163935,0.01582920062798703,Cleft Soft Palate
126.88524590163935,0.01582920062798703,Hypouricemia
126.88524590163935,0.01582920062798703,Townes syndrome
126.88524590163935,0.01582920062798703,Congenital urethral valve
inf,0.016042168292940424,Congenital Heart Defects
inf,0.016074642317834124,Lymphoma
inf,0.01613968887323015,Joint stiffness
inf,0.016172261403766743,Arthralgia
122.82539682539682,0.016337717471526604,Gliosis in the basal ganglia
122.82539682539682,0.016337717471526604,Cell loss and gliosis in the basal ganglia
122.82539682539682,0.016337717471526604,ADAMSOLIVER SYNDROME 4
122.82539682539682,0.016337717471526604,Stahl ear
122.82539682539682,0.016337717471526604,PSEUDOHYPOALDOSTERONISM TYPE IIE
120.890625,0.01659192661603867,5qsyndrome
120.890625,0.01659192661603867,Cerebrovascular Disorders
120.890625,0.01659192661603867,Jaw pain
120.890625,0.01659192661603867,Cardiomyopathy Dilated 1DD
120.890625,0.01659192661603867,Zimmerman Laband syndrome
inf,0.016664789587039947,Thick flared eyebrows
inf,0.016664789587039947,Bowed and upward slanting eyebrows
inf,0.01673101821007575,Macroglossia
inf,0.01673101821007575,Congenital diaphragmatic hernia
119.01538461538462,0.01684610290771093,Frequent opportunistic infections
inf,0.017030672356781264,Broad forehead
117.1969696969697,0.017100246347447785,Cardiomyopathy Hypertrophic Familial
117.1969696969697,0.017100246347447785,Testicular Diseases
117.1969696969697,0.017100246347447785,Neoplasms Second Primary
117.1969696969697,0.017100246347447785,Dolllike facies
inf,0.0171647056930775,Kidney Neoplasm
inf,0.017299264392739204,Multiple subcutaneous nodules
inf,0.017299264392739204,Subcutaneous nodule
115.43283582089552,0.017354356935203284,Brisk reflexes
115.43283582089552,0.017354356935203284,Flat glenoid fossa
115.43283582089552,0.017354356935203284,Mental Retardation XLinked 63
inf,0.01746820155960699,Osteochondrodysplasias
inf,0.01760394232693033,Carcinoma Transitional Cell
113.72058823529412,0.0176084346710562,Increased number of CD4CD8 T cells expressing alphabeta Tcell receptors
113.72058823529412,0.0176084346710562,Increased number of peripheral CD3+ T cells
113.72058823529412,0.0176084346710562,Smooth muscle antibodies positive
113.72058823529412,0.0176084346710562,THROMBOCYTOPENIA 2 (disorder)
113.72058823529412,0.0176084346710562,Coombs positive hemolytic anemia
113.72058823529412,0.0176084346710562,Increased proportion of HLA DR+ and CD57+ T cells
113.72058823529412,0.0176084346710562,Rheumatoid factor positive (finding)
113.72058823529412,0.0176084346710562,Neutrophil antibody positive
113.72058823529412,0.0176084346710562,Platelet antibody positive
112.05797101449275,0.017862479555089933,Cholesterol Ester Storage Disease
112.05797101449275,0.017862479555089933,Wolman Disease
112.05797101449275,0.017862479555089933,Acid cholesteryl ester hydrolase deficiency type 2
112.05797101449275,0.017862479555089933,Corticospinal tract hypoplasia
112.05797101449275,0.017862479555089933,Adrenal calcification
inf,0.01804872811164584,Macrostomia
110.44285714285714,0.018116491586342126,Pericardial constriction with growth failure
110.44285714285714,0.018116491586342126,HYPOTHYROIDISM CONGENITAL NONGOITROUS 6
110.44285714285714,0.018116491586342126,Mulibrey Nanism
110.44285714285714,0.018116491586342126,Pericardial constriction
inf,0.018117649222103235,Generalized muscle weakness
inf,0.01822127715184946,leukemia
inf,0.018290526614418958,Asthma
inf,0.018325200598548665,Late tooth eruption
108.87323943661971,0.018370470766191364,Congenital Disorder Of Glycosylation Type In
108.87323943661971,0.018370470766191364,Marked delay in bone age
108.87323943661971,0.018370470766191364,Polycystic liver disease
108.87323943661971,0.018370470766191364,Feminization
108.87323943661971,0.018370470766191364,Degeneration of anterior horn cells
108.87323943661971,0.018370470766191364,Elevated tissue nonspecific alkaline phosphatase
108.87323943661971,0.018370470766191364,NiemannPick Disease Type C
108.87323943661971,0.018370470766191364,ESTROGEN RESISTANCE
inf,0.01849906304723055,Fatty Liver
107.34722222222223,0.01862441709339595,Broad femoral neck
inf,0.018638744040015278,Bushy eyebrows
inf,0.018708781547680704,Arsenic Poisoning
105.86301369863014,0.01887833056924338,RETINITIS PIGMENTOSA 70
105.86301369863014,0.01887833056924338,MINICORE MYOPATHY WITH EXTERNAL OPHTHALMOPLEGIA (disorder)
105.86301369863014,0.01887833056924338,EPILEPTIC ENCEPHALOPATHY EARLY INFANTILE 26
105.86301369863014,0.01887833056924338,Muscle fiber splitting
105.86301369863014,0.01887833056924338,Abnormality of the nares
105.86301369863014,0.01887833056924338,Nemaline Myopathy 7
inf,0.019060939198703112,Acute kidney injury
104.41891891891892,0.01913221119273586,Mucolipidosis 2
104.41891891891892,0.01913221119273586,Type II Mucolipidosis
104.41891891891892,0.01913221119273586,MUCOLIPIDOSIS II ALPHABETA (disorder)
104.41891891891892,0.01913221119273586,Sertoli cell neoplasm
104.41891891891892,0.01913221119273586,Pleuropulmonary blastoma
104.41891891891892,0.01913221119273586,Gynandroblastoma
104.41891891891892,0.01913221119273586,Euthyroid multinodular goiter
104.41891891891892,0.01913221119273586,Malignant Granulosa Cell Tumor
104.41891891891892,0.01913221119273586,PseudoHurler Polydystrophy
104.41891891891892,0.01913221119273586,Granulosa Cell Cancer
101.64473684210526,0.01963987388351272,Lipidemia retinalis
101.64473684210526,0.01963987388351272,LiFraumeni Syndrome 2
101.64473684210526,0.01963987388351272,Metachromatic Leukodystrophy AdultType (disorder)
101.64473684210526,0.01963987388351272,Abnormality of the tibial metaphysis
101.64473684210526,0.01963987388351272,Metachromatic leukodystrophy juvenile type
101.64473684210526,0.01963987388351272,Chromosome 2q32Q33 Deletion Syndrome
inf,0.019775105064483583,Distal amyotrophy
100.31168831168831,0.019893655950679212,Posterior fossa cyst
inf,0.01995569873169185,Nausea and vomiting
inf,0.02006444895455181,Class III malocclusion
inf,0.02006444895455181,Increased size of mandible
inf,0.02006444895455181,mandibular excess (physical finding)
inf,0.02006444895455181,Mandibular hyperplasia
inf,0.02006444895455181,Hypertrophy of lower jaw
inf,0.020137113279222095,Flexion contracture
inf,0.020137113279222095,Flexion contractures of joints
inf,0.020137113279222095,Contracture of joint
